id,title,company,city,level,category,experience,salary_from,salary_to,salary_mid,skills,has_desc,url
126966739,Ведущий инженер-программист,АО НПЦ ЭЛВИС,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,C++|Git,True,https://hh.ru/vacancy/126966739
132342670,"Senior Python Developer (в Бильбао, Испания)",Artificial Seed,"провинция Бискайя, Басаури, Бильбао",senior,computer_vision,Опыт более 6 лет,,,,Python|SQL|Docker|FastAPI|Kafka|PostgreSQL|Redis|ClickHouse,True,https://hh.ru/vacancy/132342670
132401996,Data Scientist CV,,Москва,middle,data_science,Опыт 3-6 лет,,,,,False,https://hh.ru/vacancy/132401996
132192372,Руководитель ML группы,,Москва,senior,research,Опыт 3-6 лет,,,,Python|TensorRT|Kubernetes,True,https://hh.ru/vacancy/132192372
132841662,Head of AI platform,"Hi, Rockits!",Москва,senior,llm,Опыт более 6 лет,,,,LLM|RAG|Airflow|Kubernetes,True,https://hh.ru/vacancy/132841662
130350686,Научный руководитель,,Санкт-Петербург,senior,research,Опыт 1-3 года,,,,Python,True,https://hh.ru/vacancy/130350686
132883723,Computer Vision Engineer,Haulmont,Саратов,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883723
132883724,Computer Vision Engineer,Haulmont,Нижний Новгород,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883724
132883725,Computer Vision Engineer,Haulmont,Воронеж,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883725
132883726,Computer Vision Engineer,Haulmont,Томск,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883726
132883727,Computer Vision Engineer,Haulmont,Новосибирск,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883727
132883728,Computer Vision Engineer,Haulmont,Уфа,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883728
132883729,Computer Vision Engineer,Haulmont,Казань,middle,computer_vision,Опыт 3-6 лет,,,,,False,https://hh.ru/vacancy/132883729
132883730,Computer Vision Engineer,Haulmont,Ульяновск,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883730
132883731,Computer Vision Engineer,Haulmont,Ростов-на-Дону,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883731
132883732,Computer Vision Engineer,Haulmont,Краснодар,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883732
132883733,Computer Vision Engineer,Haulmont,Екатеринбург,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883733
132883734,Computer Vision Engineer,Haulmont,Ижевск,middle,computer_vision,Опыт 3-6 лет,,,,Python|PyTorch,True,https://hh.ru/vacancy/132883734
132634765,Инженер машинного зрения (Senior computer vision),,Санкт-Петербург,senior,computer_vision,Опыт 1-3 года,,,,Python|PyTorch|TensorFlow|OpenCV,True,https://hh.ru/vacancy/132634765
129833501,Инженер машинного зрения (Senior computer vision),,Екатеринбург,senior,computer_vision,Опыт 1-3 года,,,,Python|PyTorch|TensorFlow|OpenCV,True,https://hh.ru/vacancy/129833501
132293137,AI Lead,,Москва,senior,mlops,Опыт 3-6 лет,,,,Python|PyTorch|BERT|GPT|LLM|LangChain|HuggingFace|Docker|Kubernetes|Grafana,True,https://hh.ru/vacancy/132293137
132479279,Senior MLOps Engineer,,Москва,senior,mlops,Опыт 3-6 лет,,,,Python|Bash|MLflow|Airflow|Docker|Kubernetes|Kafka|Spark|Hadoop|PostgreSQL|Redis|AWS|GCP|Azure|Grafana,True,https://hh.ru/vacancy/132479279
132933875,MLOps engineer,,Москва,junior,mlops,Опыт 1-3 года,,,,Python|LLM|MLflow|Airflow|DVC|Kubernetes,True,https://hh.ru/vacancy/132933875
132403664,MLOps-инженер,,посёлок городского типа Новоивановское,middle,mlops,Опыт 3-6 лет,,,,Python|ONNX|TensorRT|MLflow|Airflow|ClearML|Docker|Kubernetes|FastAPI|Kafka,True,https://hh.ru/vacancy/132403664
132244069,"AI Инженер/MLops продуктовой команды (офис, Савеловская)",НРД Тахографы Drive,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|LLM|LangChain|LlamaIndex|RAG|Docker,True,https://hh.ru/vacancy/132244069
132849674,MLOps разработчик,International quantitative trading company.,Москва,senior,mlops,Опыт более 6 лет,,,,Python|PyTorch|Docker|Grafana,True,https://hh.ru/vacancy/132849674
132850047,DevOps‑инженер (направление ИИ/MLOps),ГАУ МО Цифровой центр Минсоцразвития,Москва,junior,mlops,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132850047
132840794,Senior MLOps/Devops инженер (LLM),,Москва,senior,mlops,Опыт более 6 лет,,,,Python|Bash|LLM|RAG|Kubernetes|FastAPI|Flask,True,https://hh.ru/vacancy/132840794
131554046,MLOps-инженер (команда ML-платформы),,Москва,senior,mlops,Опыт более 6 лет,,,,Python|TensorFlow|XGBoost|CatBoost|Transformers|LLM|MLflow|Airflow|Kubeflow|DVC|Docker|Kubernetes|Kafka|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/131554046
132780140,MLOps инженер (Пакетное исполнение моделей),,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|LLM|Docker|Kubernetes|FastAPI|Kafka|Hadoop|PostgreSQL|Redis|Elasticsearch|Git,True,https://hh.ru/vacancy/132780140
131693763,DevOps/MLOps Engineer,,Москва,middle,mlops,Опыт 3-6 лет,,,,MLflow|Airflow|Kubeflow|ClearML|Kubernetes|PostgreSQL|Elasticsearch|Grafana,True,https://hh.ru/vacancy/131693763
131758211,Senior/Staff MLOps Engineer,,Москва,senior,mlops,Опыт более 6 лет,,,,MLflow|Airflow|Kubeflow|ClearML|Kubernetes|PostgreSQL|Elasticsearch|Grafana,True,https://hh.ru/vacancy/131758211
132699351,Ведущий AI-инженер,ООО CЛК,Москва,junior,ai_engineer,Без опыта,,,,,False,https://hh.ru/vacancy/132699351
132430448,Инженер по ИИ,,Москва,junior,mlops,Опыт 1-3 года,,,,Python|Docker,True,https://hh.ru/vacancy/132430448
132523757,MLOPS инженер,Bell Integrator,Москва,junior,mlops,Опыт 1-3 года,,,,Python|SQL|LightGBM|CatBoost|Airflow|Docker|Kubernetes|Spark|Hadoop|Git,True,https://hh.ru/vacancy/132523757
131773068,DevOps/MLOps инженер,ОООРостелеком Информационные Технологии,Москва,middle,mlops,Опыт 3-6 лет,,,,PyTorch|MLflow|Airflow|Kubeflow|ClearML|Kubernetes|Spark|Grafana,True,https://hh.ru/vacancy/131773068
132552906,DevOps/MLOps инженер,,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|Go|LLM|MLflow|Airflow|Docker|Kubernetes|PostgreSQL|S3,True,https://hh.ru/vacancy/132552906
131572722,Senior MLOps | DataOps,,Москва,senior,mlops,Опыт 3-6 лет,,,,Python|SQL|MLflow|Airflow|ClearML|Docker|Kubernetes|Kafka|PostgreSQL|ClickHouse|S3|Git,True,https://hh.ru/vacancy/131572722
132401593,MLops инженер (DevOps),Koronatech,Новосибирск,middle,mlops,Опыт 3-6 лет,,,,Python|Bash|Go|ClearML|DVC|Docker|Kubernetes|Spark|Hadoop|S3|Jupyter,True,https://hh.ru/vacancy/132401593
131490176,MLOps инженер,,Екатеринбург,middle,mlops,Опыт 3-6 лет,,,,Python|MLflow|Docker,True,https://hh.ru/vacancy/131490176
123415388,MLOps-инженер,,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|SQL|Bash|Go|MLflow|DVC|Docker|Kubernetes|Elasticsearch|Grafana,True,https://hh.ru/vacancy/123415388
132420243,Главный специалист по продвинутой аналитике/MLOPS инженер,ООО Газпромнефть-Региональные продажи,Санкт-Петербург,junior,mlops,Опыт 1-3 года,,,,Python|MLflow|Airflow|Docker|Kubernetes|Git,True,https://hh.ru/vacancy/132420243
132175889,Ведущий DevOps/MLOps-инженер,USETECH,Москва,senior,mlops,Опыт более 6 лет,,,,Python|MLflow|Airflow|Docker|Kubernetes|Kafka|Spark|Hadoop|PostgreSQL|Redis,True,https://hh.ru/vacancy/132175889
131733030,ML-инженер,AVO.UZ,"Ташкент, улица Нукус, 29А",senior,ml_engineer,Опыт более 6 лет,,,,Python|SQL|MLflow|Airflow|Docker|FastAPI|PostgreSQL|Grafana,True,https://hh.ru/vacancy/131733030
132423431,Инженер R&D,,Москва,middle,nlp,Опыт 3-6 лет,,,,Python|PyTorch|TensorFlow|Transformers|BERT|GPT|LLM,True,https://hh.ru/vacancy/132423431
132553461,ML Ops специалист,,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|MLflow|Airflow|Kubeflow|ClearML|Kubernetes|Grafana,True,https://hh.ru/vacancy/132553461
132466658,"DevOps-инженер (AI-инфраструктура, Kubernetes, GPU)",СБЕРКОРУС,Москва,middle,mlops,Опыт 3-6 лет,,,,Python|LLM|Docker|Kubernetes|Grafana,True,https://hh.ru/vacancy/132466658
132924133,Руководитель направления разработки и внедрения,ООО Газпромнефть-Региональные продажи,Санкт-Петербург,senior,ai_engineer,Опыт 3-6 лет,,,,Python|SQL|MLflow|ClearML|DVC|Docker|Kubernetes|Hadoop|Redis|Git,True,https://hh.ru/vacancy/132924133
132595359,Технический лидер бизнес-юнита,,Москва,senior,llm,Опыт 3-6 лет,,,,Python|C++|Go|LLM|HuggingFace|RAG|MLflow|Docker|Kubernetes,True,https://hh.ru/vacancy/132595359
131001421,Системный Архитектор AI/ML,АОКонцерн Энерготехнологии,Санкт-Петербург,senior,general_ml,Опыт 3-6 лет,,,,Python|SQL|Bash|MLflow|Airflow|DVC|Kafka|Spark|Hadoop,True,https://hh.ru/vacancy/131001421
132252180,Tech PO/Ведущий архитектор LLM/GenA,,Москва,senior,llm,Опыт более 6 лет,,,,Python|C++|Go|PyTorch|LLM|RAG|MLflow|Kubeflow|Docker|Kubernetes|Azure,True,https://hh.ru/vacancy/132252180
132077839,Senior Mlops/DevOps,Centicore,Москва,senior,computer_vision,Опыт 3-6 лет,,,,Python|LLM|MLflow|Airflow|Docker|Kubernetes|Kafka|Spark|Hadoop,True,https://hh.ru/vacancy/132077839
132328817,Специалист по безопасности искусственного интеллекта,,"Череповец, Северное шоссе, 75",junior,llm,Опыт 1-3 года,,,,LLM,True,https://hh.ru/vacancy/132328817
132328816,Специалист по безопасности искусственного интеллекта,,"Череповец, Северное шоссе, 75",junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132328816
132885841,LLM/Agent Engineer/Разработчик AI-агентов и RAG-пайплайнов,ОООФордевинд,Москва,junior,llm,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132885841
131901363,LLM Разработчик,True Engineering,Новосибирск,junior,llm,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/131901363
132755461,LLM / AI Engineer (AI-ассистент для PPC отдела и аккаунтов),Seven Group,Санкт-Петербург,junior,llm,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132755461
132811334,AI / Backend Engineer,,Москва,senior,llm,Опыт более 6 лет,,,,Python|LLM|FastAPI|PostgreSQL|Redis|Grafana,True,https://hh.ru/vacancy/132811334
132719601,Senior AI engineer,,Москва,senior,llm,Опыт 3-6 лет,,,,Python|SQL|LLM|LlamaIndex|RAG|Docker|Kubernetes|FastAPI|Flask|Kafka,True,https://hh.ru/vacancy/132719601
132935051,Старший аналитик данных (ИИ-агенты) / Senior Business Data Analyst (Agentic Analytics),Gauss Money,Москва,senior,data_science,Опыт 1-3 года,,,,Python|SQL|LLM|PostgreSQL|Grafana,True,https://hh.ru/vacancy/132935051
132186535,Промт-инженер (Prompt Engineer) LLM инженер / AI инженер,Детский центр Шамиля Ахмадуллина,Москва,junior,llm,Опыт 1-3 года,,,,LLM,True,https://hh.ru/vacancy/132186535
132663366,Lead AI / Voice Engineer,ООО Мскинвестфинанс,Москва,senior,computer_vision,Опыт 1-3 года,,,,LLM,True,https://hh.ru/vacancy/132663366
132297614,"Team Lead Python (AI / LLM, SaaS продукт)",Кузница Кадров,Москва,senior,llm,Опыт 3-6 лет,,,,Python|LLM,True,https://hh.ru/vacancy/132297614
132212125,Senior AI Engineer [KION AI],,Москва,senior,research,Опыт 3-6 лет,,,,Python|LLM|FastAPI|PostgreSQL|Redis,True,https://hh.ru/vacancy/132212125
132384987,LLM-инженер,ГКУ Инфогород,Москва,junior,llm,Опыт 1-3 года,,,,Python|LLM|LangChain|FastAPI,True,https://hh.ru/vacancy/132384987
132649702,AI Engineer (Project Manager AI-проектов),ОООСистемные Бизнес Решения,Уфа,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132649702
132672891,Инженер по безопасности ИИ-агентов,ООО Космос Про Медиа,Москва,middle,llm,Опыт 3-6 лет,,,,Python|GPT|LLM|LangChain|Docker,True,https://hh.ru/vacancy/132672891
132207787,Data Engineer (Middle),ОООNapoleon IT,Москва,middle,llm,Опыт 3-6 лет,,,,Python|SQL|LLM|Airflow|Docker|Kubernetes|Spark|Hadoop|PostgreSQL|ClickHouse|Grafana,True,https://hh.ru/vacancy/132207787
130741030,Промт-инженер,,Воронеж,junior,llm,Опыт 1-3 года,,,,Python|GPT|LLM,True,https://hh.ru/vacancy/130741030
132217286,Промпт-инженер/Бизнес-аналитик по цифровизации процессов безопасности (МГТС),,Москва,middle,llm,Опыт 3-6 лет,,,,Python|LLM,True,https://hh.ru/vacancy/132217286
132186832,Data Engineer (Риски розничного бизнеса),,Москва,junior,data_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132186832
132311843,AI инженер ( Специалист по внедрению нейросетей ),ПИКАНТА,Астрахань,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132311843
132250833,LLM-инженер / Разработчик AI Агентов (Команда Школы архитекторов),,Москва,senior,llm,Опыт 3-6 лет,,,,Python|PyTorch|XGBoost|LightGBM|CatBoost|scikit-learn|LLM|LangChain|RAG|Kafka|Spark|Hadoop|Elasticsearch,True,https://hh.ru/vacancy/132250833
132399824,Senior Python / GenAI Agent Engineer,,Москва,senior,llm,Опыт 3-6 лет,,,,Python|LLM|RAG|Docker|Kubernetes,True,https://hh.ru/vacancy/132399824
132076866,Middle DevOps LLM (Investment banking platform),,Санкт-Петербург,middle,llm,Опыт 3-6 лет,,,,Python|LLM|TensorRT|Docker|Kubernetes|FastAPI|PostgreSQL|ClickHouse|AWS|Git|Grafana,True,https://hh.ru/vacancy/132076866
132190678,Data Engineer/ Инженер по автоматизации,ПИПЛ.найм,Москва,junior,data_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132190678
131913655,DevOps-инженер,,Москва,middle,llm,Опыт 3-6 лет,,,,Python|SQL|Bash|Go|LLM|Kubernetes|PostgreSQL|Git,True,https://hh.ru/vacancy/131913655
132627488,Аналитик данных / Data инженер (BI Developer),,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|Go|LLM|PostgreSQL,True,https://hh.ru/vacancy/132627488
132180209,Senior Deep Learning Engineer (Real-time Voice Agent),,Москва,senior,llm,Опыт 3-6 лет,,,,Python|PyTorch|LLM,True,https://hh.ru/vacancy/132180209
132928465,DevSecOps Lead (Automation & Security Scanning),,Москва,senior,llm,Опыт более 6 лет,,,,LLM,True,https://hh.ru/vacancy/132928465
132939732,Аналитик данных,Ангиофарм,Москва,junior,data_science,Без опыта,,,,,False,https://hh.ru/vacancy/132939732
132898555,Senior Product manager (Gigachat),,Москва,senior,llm,Опыт более 6 лет,,,,Go|LLM|RAG,True,https://hh.ru/vacancy/132898555
130458289,Senior Python Developer (AI Backend),ООО Бридж Тревел,Москва,senior,nlp,Опыт 3-6 лет,,,,Python|LLM|Docker|PostgreSQL,True,https://hh.ru/vacancy/130458289
132462927,Автор на курс «ИИ-инженер» в Практикум,Яндекс,Москва,middle,llm,Опыт 3-6 лет,,,,Python|PyTorch|LLM|RAG,True,https://hh.ru/vacancy/132462927
126656498,AI инженер в R&D центр,,Владивосток,junior,research,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/126656498
132425136,Аналитик данных / программист (Python / SQL / BI),,Воронеж,junior,data_science,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132425136
132901963,Lead AI Systems Designer,Частная компания Endgame Studio Ltd.,город республиканского значения Астана,senior,llm,Опыт 1-3 года,,,,LLM|RAG,True,https://hh.ru/vacancy/132901963
132177849,"Middle DevOps (SRE) инженер (SberInfra.Cloud, контейнеризация)",,Москва,middle,llm,Опыт 3-6 лет,,,,Python|Bash|LLM|Kubernetes,True,https://hh.ru/vacancy/132177849
132005572,AI инженер (контент ферма),ОООИннованта,Долгопрудный,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132005572
132881373,Ведущий ML разработчик,,Санкт-Петербург,middle,llm,Опыт 3-6 лет,,,,Python|SQL|PyTorch|TensorFlow|XGBoost|CatBoost|scikit-learn|Transformers|LLM|LangChain|spaCy|HuggingFace|RAG|MLflow|ClearML|DVC|Docker|FastAPI|PostgreSQL|Elasticsearch|Git,True,https://hh.ru/vacancy/132881373
132103190,"Главный инженер по сопровождению (ИТ блок ""Строительство"")",,Москва,middle,general_ml,Опыт 3-6 лет,,,,Python|Bash|LLM|Docker|Kubernetes|Git,True,https://hh.ru/vacancy/132103190
132179894,Эксперт по ИИ в отдел поддержки продаж (пресейл инженер),,Москва,middle,llm,Опыт 3-6 лет,,,,Python|LLM|RAG|Docker|Kubernetes|FastAPI|Git,True,https://hh.ru/vacancy/132179894
132878017,Team Lead по сопровождению (ИТ блок Строительство),,Москва,senior,general_ml,Опыт 1-3 года,,,,Python|Bash|LLM|Docker|Kubernetes|MongoDB|Redis|Git,True,https://hh.ru/vacancy/132878017
132830710,Разработчик платформы (n8n),USETECH,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|Go|LLM|RAG|Docker|Kubernetes|Kafka|PostgreSQL|Git|Grafana,True,https://hh.ru/vacancy/132830710
132917737,Data & AI Director/Директор по данным и искусственному интеллекту (г. Баку),Cornerstone Russia,Москва,senior,llm,Опыт более 6 лет,,,,LLM,True,https://hh.ru/vacancy/132917737
132928275,Senior UX исследователь-проектировщик,,Москва,senior,nlp,Опыт 3-6 лет,,,,LLM,True,https://hh.ru/vacancy/132928275
132764130,AI Video Content Creator / AI Blogger (YouTube/X),Quadcode,Санкт-Петербург,junior,llm,Опыт 1-3 года,,,,LLM,True,https://hh.ru/vacancy/132764130
132761600,Senior data analyst / Аналитик данных (аудит),,Москва,senior,data_science,Опыт 3-6 лет,,,,Python|SQL|LLM|Docker,True,https://hh.ru/vacancy/132761600
132645279,Middle Product / Project Manager,,"Владивосток, Енисейская улица, 23Б",middle,llm,Опыт 3-6 лет,,,,LLM,True,https://hh.ru/vacancy/132645279
132443276,Руководитель направления «AI для разработки»,,Санкт-Петербург,senior,llm,Опыт более 6 лет,,,,LLM|Kubernetes,True,https://hh.ru/vacancy/132443276
132252219,Автор курса Нейросети для разработки в Практикум,Яндекс,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,LLM|RAG,True,https://hh.ru/vacancy/132252219
131717227,Senior C++ разработчик (интеграция ML/AI),,Москва,senior,general_ml,Опыт более 6 лет,,,,Python|C++|LLM,True,https://hh.ru/vacancy/131717227
132309977,Senior Python-разработчик (AI-Агенты),,Санкт-Петербург,senior,llm,Опыт 3-6 лет,,,,Python|SQL|LLM|LangChain|RAG|Docker|Kubernetes|FastAPI|Kafka|Redis|Git,True,https://hh.ru/vacancy/132309977
132487207,Senior C++ разработчик (интеграция ML/AI),,Москва,senior,general_ml,Опыт более 6 лет,,,,Python|C++|LLM,True,https://hh.ru/vacancy/132487207
132632771,Senior Fullstack Developer (Node / React / RAG / Claude Code),,Москва,senior,llm,Опыт более 6 лет,,,,Python|LLM|RAG|Docker,True,https://hh.ru/vacancy/132632771
132616045,Специалист по внедрению AI \ AI Transformation Lead,DIVERSITY,Москва,senior,ai_engineer,Опыт 3-6 лет,,,,Python|LLM|RAG,True,https://hh.ru/vacancy/132616045
132358041,Разработчик на AI-инфраструктуру,ОООСинтаТех,Москва,middle,llm,Опыт 3-6 лет,,,,Python|Bash|LLM|RAG|Docker|Kubernetes|PostgreSQL|Redis|Grafana,True,https://hh.ru/vacancy/132358041
132343365,"Head of ML (VLM, GigaChat Vision)",,Москва,senior,general_ml,Опыт более 6 лет,,,,LLM,True,https://hh.ru/vacancy/132343365
132262637,Моушн-дизайнер (CG+нейро),ОООРыбарь,Москва,middle,general_ml,Опыт 3-6 лет,,,,LLM,True,https://hh.ru/vacancy/132262637
132187963,AI Content Producer / (Нейросети + Photoshop),ООО Миатек Технолоджи,Москва,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132187963
132282184,"Руководитель проекта разработки (РП, продукт в области безопасности)",,Санкт-Петербург,senior,nlp,Опыт 3-6 лет,,,,LLM,True,https://hh.ru/vacancy/132282184
132240995,Технический Владелец Продукта,,Москва,senior,research,Опыт более 6 лет,,,,LLM,True,https://hh.ru/vacancy/132240995
132059037,Аналитик данных,LOOV,Москва,middle,data_science,Опыт 3-6 лет,40000.0,,40000.0,Python|SQL|GPT|LLM|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/132059037
132070107,Senior DevOps LLM (Investment banking platform),,Москва,senior,llm,Опыт более 6 лет,,,,Python|LLM|TensorRT|Docker|Kubernetes|FastAPI|PostgreSQL|ClickHouse|AWS|Git|Grafana,True,https://hh.ru/vacancy/132070107
132637070,"Системный аналитик (AI/LLM-платформа, Workflow, Агентные системы)",Консалтика,Москва,middle,llm,Опыт 3-6 лет,,,,Python|SQL|LLM|RAG|Docker|Kafka|S3|Git,True,https://hh.ru/vacancy/132637070
132480568,Руководитель направления обучения LLM,,Москва,senior,llm,Опыт 3-6 лет,,,,Python|PyTorch|LLM|HuggingFace|RAG,True,https://hh.ru/vacancy/132480568
130758539,Senior Data Scientist LLM (команда Сегментатор),,Москва,senior,llm,Опыт 3-6 лет,,,,Python|Scala|SQL|LLM|Kafka|Spark|Hadoop|ClickHouse,True,https://hh.ru/vacancy/130758539
132243438,Системный аналитик LLM/RAG,ООО ИЦ АЙ-ТЕКО,Москва,middle,nlp,Опыт 3-6 лет,,,,SQL|LLM|LangChain|RAG|Kafka,True,https://hh.ru/vacancy/132243438
132177829,Data Science в Блоке Сеть Продаж,,Москва,middle,data_science,Опыт 3-6 лет,,,,Python|SQL|LLM,True,https://hh.ru/vacancy/132177829
131376092,Python (RnD) специалист,,Москва,middle,llm,Опыт 3-6 лет,,,,Python|SQL|scikit-learn|GPT|LLM|LangChain|RAG|Docker|Kubernetes|FastAPI|Kafka,True,https://hh.ru/vacancy/131376092
132170387,Главный ML разработчик,,Москва,middle,ml_engineer,Опыт 3-6 лет,,,,,False,https://hh.ru/vacancy/132170387
132850217,Senior ML Engineer,Haulmont,Казань,senior,mlops,Опыт 3-6 лет,,,,Python|LLM|RAG|Kubernetes,True,https://hh.ru/vacancy/132850217
132687470,"ML-developer (AI agent, Junior)",,"Елабужский район, Особая экономическая зона Алабуга",junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132687470
132687467,"ML-developer (AI agent, Junior)",,"Елабужский район, Особая экономическая зона Алабуга",junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132687467
132687466,"ML-developer (AI agent, Junior)",,"Елабужский район, Особая экономическая зона Алабуга",junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132687466
132687469,"ML-developer (AI agent, Junior)",,"Елабужский район, Особая экономическая зона Алабуга",junior,research,Опыт 1-3 года,,,,LangChain|Docker,True,https://hh.ru/vacancy/132687469
132687468,"ML-developer (AI agent, Junior)",,"Елабужский район, Особая экономическая зона Алабуга",junior,general_ml,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132687468
132876371,"AI-специалист / AI-ассистент (LLM, автоматизация, AI-агенты)",ОООСовременные Двери,Павловск,junior,llm,Без опыта,,,,GPT|LLM,True,https://hh.ru/vacancy/132876371
131930958,Инженер по ИИ / AI Engineer (Middle+),Altenar,Владимир,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/131930958
129490405,AI Architect / Руководитель направления AI/Prompt-инженер,Lofty.,Москва,senior,llm,Опыт 1-3 года,,,,GPT,True,https://hh.ru/vacancy/129490405
132731801,Лидер AI-трансформации разработки/AI Engineering Lead,Слетать.ру,Санкт-Петербург,senior,ai_engineer,Опыт более 6 лет,,,,SQL,True,https://hh.ru/vacancy/132731801
132437069,AI-инженер,Дневник.ру,Москва,senior,llm,Опыт более 6 лет,,,,Python|SQL|Transformers|LLM|LangChain|RAG|Docker|Kafka|Grafana,True,https://hh.ru/vacancy/132437069
132224232,AI-инженер,ООО Бинго-Софт,Нижний Новгород,junior,ai_engineer,Опыт 1-3 года,,,,,False,https://hh.ru/vacancy/132224232
132633123,Prompt Engineer (AI),ИПНагайцева Яна Андреевна,"Черкесск, Советская улица, 74",junior,llm,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132633123
132487174,Data Engineer / Backend Engineer (Web Scraping),itBoat,Москва,junior,data_engineer,Опыт 1-3 года,,,,Python|SQL|Airflow|Docker|PostgreSQL|Redis|ClickHouse|S3,True,https://hh.ru/vacancy/132487174
132111467,AI инженер,,Волгоград,junior,nlp,Опыт 1-3 года,,,,Python|SQL|scikit-learn|LLM|RAG|Docker|PostgreSQL|Git,True,https://hh.ru/vacancy/132111467
132923769,Data Quality Engineer,,Москва,middle,ai_engineer,Опыт 3-6 лет,,,,Python|SQL|Airflow|Kafka|Hadoop|PostgreSQL,True,https://hh.ru/vacancy/132923769
132935400,Level 2 Technical Support Engineer,Zentist,Москва,junior,general_ml,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132935400
132799699,Инженер данных (Data engineer),Эрманн,Москва,middle,data_engineer,Опыт 3-6 лет,,,,Python|SQL|LLM|RAG|Airflow|PostgreSQL|ClickHouse,True,https://hh.ru/vacancy/132799699
132879206,DevOps инженер (AI/ML),,Сочи,middle,general_ml,Опыт 3-6 лет,,,,Python|Bash|Docker|Kubernetes|Kafka|PostgreSQL|Redis,True,https://hh.ru/vacancy/132879206
132121088,Robotics Software Engineer (команда Навигация),ТехВилл,Москва,junior,research,Опыт 1-3 года,,50000.0,50000.0,Python|C++,True,https://hh.ru/vacancy/132121088
132371496,AI-специалист маркетплейсов/промт инженер,ИП Писарев Сергей Андреевич,Москва,junior,ai_engineer,Опыт 1-3 года,,,,,True,https://hh.ru/vacancy/132371496
132916671,LLM engineer/ Разработчик мультиагентных систем,,Москва,middle,llm,Опыт 3-6 лет,,,,Python|LLM,True,https://hh.ru/vacancy/132916671
132878205,Middle+ Site Reliability Engineer (SRE),Sibedge,Москва,senior,ai_engineer,Опыт более 6 лет,,,,Python|Go|Docker|Kubernetes|Kafka|Spark|PostgreSQL|Redis|ClickHouse|Elasticsearch|Grafana,True,https://hh.ru/vacancy/132878205
132058342,Data Engineer (Python/Django/ML),"Hello, Doc!",Москва,middle,data_engineer,Опыт 3-6 лет,,,,Python|SQL|GPT|LLM|Airflow|PostgreSQL|ClickHouse|S3|Yandex Cloud,True,https://hh.ru/vacancy/132058342
132856324,Backend-разработчик (AI-агенты / LLM / Python),getmatch,Москва,middle,llm,Опыт 3-6 лет,,,,Python|LLM|FastAPI|PostgreSQL|Redis,True,https://hh.ru/vacancy/132856324
